adapt,class,typ,mod,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.901333333333333,Threshold Cutoff,False Positive,sig,45,0,0.903004115226338,0.942222222222222,0.541,90133333.3333333,0,90300411.5226337,94222222.2222222
0.009735111111111,Threshold Cutoff,False Negative,rad,45,0.001782331764054,0.004746331236897,0.009958238993711,0.03,0.838261583577713,0.153471309155554,0.408692524760693,0.857474464671056
0.009735111111111,Threshold Cutoff,False Negative,lin,45,0.001993055555556,0.005333333333333,0.011156322573772,0.065,0.97300826446281,0.199202608471074,0.533057851239669,1.11505600104593
0.009735111111111,Threshold Cutoff,False Negative,pol,45,0.001975308641975,0.004444444444444,0.008711111111111,0.005,1.01826446280992,0.206611570247934,0.464876033057851,0.911157024793388
0.009743772241993,Threshold Cutoff,False Negative,sig,45,0.001985773387369,0.005333333333333,0.011277076157673,0.072,1.01917039204729,0.207706152346203,0.557851239669421,1.17954954645084
0.545777777777778,Utopia Distance,Total,rad,45,0.564444444444444,0.684444444444444,0.791111111111111,0.985,0.888567293777135,0.918958031837916,1.11432706222865,1.28798842257598
0.284444444444444,Utopia Distance,Total,lin,45,0.724444444444444,0.937777777777778,0.982222222222222,1,0.383693045563549,0.977218225419664,1.26498800959233,1.32494004796163
0.036444444444444,Utopia Distance,Total,pol,45,0.884444444444444,0.924444444444444,0.951111111111111,1,0.039385206532181,0.95581171950048,0.999039385206532,1.02785782901057
0.043555555555556,Utopia Distance,Total,sig,45,0.924444444444444,0.968888888888889,0.986666666666667,1,0.045328399629972,0.962072155411656,1.00832562442183,1.0268270120259
0.908452687618066,Utopia Distance,False Positive,rad,45,0.885310971348707,0.932410608259665,0.966936600441501,0.871,1.00434755463547,0.978763034426561,1.03083443649349,1.06900493925253
0.931329617242661,Utopia Distance,False Positive,lin,45,0.903616068868153,0.938745679012346,0.972440955766193,0.687,1.01705796156904,0.986793397341966,1.02515666746941,1.06195357466026
0,Utopia Distance,False Positive,pol,45,0.903113737040638,0.938060606060606,0.972571428571429,1,0,0.979598892471774,1.01750542935991,1.05493899074131
0.963555555555556,Utopia Distance,False Positive,sig,45,0.904612345679012,0.938745679012346,0.973511111111111,0.139,1.04359122031285,0.979752019791864,1.01672056486568,1.05437371262604
0.000304974430497,Utopia Distance,False Negative,rad,45,0,0,0.000645372127346,0.104,3.05667554203119,0,0,6.46838882180438
0.001367769706753,Utopia Distance,False Negative,lin,45,0,0,0.000826873385013,0.007,2.94925343018563,0,0,1.78294573643411
0.001328197530864,Utopia Distance,False Negative,pol,45,0,0,0,0,132819.75308642,0,0,0
0.001337710136278,Utopia Distance,False Negative,sig,45,0,0,0,0.003,133771.013627773,0,0,0
0.598222222222222,Pareto Distance,Total,rad,48,0.453222222222222,0.542222222222222,0.626666666666667,0.092,1.01203007518797,0.766729323308271,0.917293233082707,1.06015037593985
0.507555555555556,Pareto Distance,Total,lin,48,0.404444444444444,0.595555555555556,0.92,0.666,0.686298076923077,0.546875,0.805288461538461,1.24399038461538
0.816888888888889,Pareto Distance,Total,pol,48,0.791,0.857777777777778,0.902222222222222,0.896,0.946446961894954,0.91645211122554,0.993820803295571,1.04531410916581
0.2,Pareto Distance,Total,sig,48,0.493333333333333,0.737777777777778,0.964444444444444,0.997,0.21469465648855,0.529580152671756,0.791984732824427,1.03530534351145
0.868584022038567,Pareto Distance,False Positive,rad,48,0.816769476372925,0.872027904406686,0.918650205761317,0.56,1.03537500461703,0.973610703068077,1.03948020300005,1.09505521273488
0.894140845070422,Pareto Distance,False Positive,lin,48,0.843087895424837,0.892955082742317,0.934894912280702,0.472,1.03592089330809,0.976772698150197,1.03454710977392,1.08313715676721
0.887670781893004,Pareto Distance,False Positive,pol,48,0.84701833336043,0.895312195800306,0.935804878048781,0.655,1.028454819392,0.981354917642104,1.03730815682322,1.08422295345508
0.921788235294118,Pareto Distance,False Positive,sig,48,0.854597530864197,0.901569030489894,0.938745679012346,0.164,1.06221796086886,0.984791096089971,1.0389184635709,1.08175878445312
0.000701754385965,Pareto Distance,False Negative,rad,48,0,0.000446483180428,0.002240979560141,0.256,1.00222146274778,0,0.637651912307876,3.20048988317199
0.003317773788151,Pareto Distance,False Negative,lin,48,0,0.001502136752137,0.004965738815123,0.112,0.969479353680431,0,0.438936063936064,1.4510275758476
0.001830065359477,Pareto Distance,False Negative,pol,48,0,0,0.002222222222222,0.038,183006.535947712,0,0,222222.222222222
0.003459685863874,Pareto Distance,False Negative,sig,48,0,0.00165873015873,0.006294423374069,0.197,345968.586387435,0,165873.015873016,629442.337406939
0.089777777777778,Threshold Cutoff,Total,rad,48,0.257777777777778,0.315555555555556,0.368888888888889,0.998,0.241626794258373,0.69377990430622,0.849282296650718,0.992822966507177
0.089777777777778,Threshold Cutoff,Total,lin,48,0.297777777777778,0.377777777777778,0.44,0.995,0.63125,2.09375,2.65625,3.09375
0.089777777777778,Threshold Cutoff,Total,pol,48,0.044444444444444,0.066666666666667,0.093333333333333,0.034,0.918181818181818,0.454545454545455,0.681818181818182,0.954545454545455
0.089777777777778,Threshold Cutoff,Total,sig,48,0.071,0.391111111111111,0.462222222222222,0.942,0.918181818181818,0.726136363636364,4,4.72727272727273
0,Threshold Cutoff,False Positive,rad,48,0.831032098765432,0.884385490870384,0.921857239057239,1,0,0.969275028419856,1.03150380481207,1.07520901167798
0,Threshold Cutoff,False Positive,lin,48,0.851721187331625,0.897113526570048,0.930417521075416,0.997,0,0.944025946549831,0.99433765260227,1.03125094700477
0,Threshold Cutoff,False Positive,pol,48,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,48,0.785373333333335,0.902898550724638,0.942020671834625,0.975,0,78537333.3333335,90289855.0724638,94202067.1834625
0.008060049382716,Threshold Cutoff,False Negative,rad,48,0.001720364140115,0.004698435736172,0.010121743383792,0.082,0.694026979472141,0.148135460598593,0.404568385053778,0.871553343421056
0.008060049382716,Threshold Cutoff,False Negative,lin,48,0.002019696969697,0.005263157894737,0.010885749171464,0.146,0.805588613406795,0.201865373779113,0.526043932144411,1.08801263671394
0.008060049382716,Threshold Cutoff,False Negative,pol,48,0.001975308641975,0.004444444444444,0.008711111111111,0.034,0.843057851239669,0.206611570247934,0.464876033057851,0.911157024793388
0.008060049382716,Threshold Cutoff,False Negative,sig,48,0.00203865816934,0.005258215962441,0.011174958374958,0.155,0.843057851239669,0.213237747567803,0.549994179955768,1.16886832176088
0.570666666666667,Utopia Distance,Total,rad,48,0.568888888888889,0.68,0.773555555555555,0.972,0.929088277858176,0.926193921852388,1.10709117221418,1.25940665701881
0.303111111111111,Utopia Distance,Total,lin,48,0.724444444444444,0.937777777777778,0.982222222222222,1,0.408872901678657,0.977218225419664,1.26498800959233,1.32494004796163
0.032,Utopia Distance,Total,pol,48,0.884444444444444,0.924444444444444,0.955555555555556,1,0.034582132564842,0.95581171950048,0.999039385206532,1.03266090297791
0.036444444444444,Utopia Distance,Total,sig,48,0.933333333333333,0.968888888888889,0.982222222222222,1,0.037927844588344,0.971322849213691,1.00832562442183,1.02220166512488
0.920464285714286,Utopia Distance,False Positive,rad,48,0.890871461979544,0.932410608259665,0.962848684210526,0.731,1.01762707853322,0.984910481887251,1.03083443649349,1.06448550887813
0.949678233438486,Utopia Distance,False Positive,lin,48,0.904612345679012,0.939280565755474,0.964760493827161,0.304,1.03709555711013,0.987881380848182,1.02574079022312,1.05356613071024
0,Utopia Distance,False Positive,pol,48,0.903555555555555,0.944983818770227,0.964365656565657,1,0,0.980078128818355,1.0250149724269,1.046038267788
0.968,Utopia Distance,False Positive,sig,48,0.904612345679012,0.946847936377348,0.964819259259259,0.024,1.04840483295267,0.979752019791864,1.02549581876991,1.0449598908401
0.000211920529801,Utopia Distance,False Negative,rad,48,0,0,0.00067365967366,0.127,2.12402167369055,0,0,6.75190718372536
0.001188118811881,Utopia Distance,False Negative,lin,48,0,0,0.000670996262875,0.008,2.56188118811881,0,0,1.4468356918239
0.001024,Utopia Distance,False Negative,pol,48,0,0,0,0,102400,0,0,0
0.001028571428571,Utopia Distance,False Negative,sig,48,0,0,0,0.001,102857.142857143,0,0,0
0.582222222222222,Pareto Distance,Total,rad,51,0.444444444444444,0.542222222222222,0.622222222222222,0.128,0.984962406015037,0.75187969924812,0.917293233082707,1.05263157894737
0.52,Pareto Distance,Total,lin,51,0.4,0.577777777777778,0.915555555555556,0.615,0.703125,0.540865384615385,0.78125,1.23798076923077
0.806222222222222,Pareto Distance,Total,pol,51,0.782111111111111,0.857777777777778,0.897777777777778,0.917,0.934088568486097,0.906153450051493,0.993820803295571,1.04016477857878
0.086222222222222,Pareto Distance,Total,sig,51,0.48,0.735555555555556,0.96,0.999,0.092557251908397,0.515267175572519,0.789599236641221,1.03053435114504
0.853917963224894,Pareto Distance,False Positive,rad,51,0.809732360097324,0.873151183970856,0.918521810699588,0.741,1.01789267668256,0.965222275338033,1.04081918179132,1.09490216244354
0.874233502538071,Pareto Distance,False Positive,lin,51,0.835720987654321,0.894074074074074,0.934464629222008,0.78,1.01285692953415,0.968237651663253,1.03584353472352,1.08263864558411
0.869623843782117,Pareto Distance,False Positive,pol,51,0.839219512195122,0.898537130094919,0.935804878048781,0.855,1.00754564804828,0.972319208259024,1.04104456370421,1.08422295345508
0.936,Pareto Distance,False Positive,sig,51,0.854582054958184,0.904082792469889,0.94271044377711,0.056,1.07859481527883,0.984773262508788,1.04181518433849,1.08632756086239
0.001531100478469,Pareto Distance,False Negative,rad,51,0,0.000428615044975,0.002121821664925,0.064,2.18666500963152,0,0.612133256196351,3.03031267811342
0.003955056179775,Pareto Distance,False Negative,lin,51,0,0.001481481481481,0.00504024181507,0.071,1.15569823434992,0,0.432900432900433,1.47279793297492
0.001263157894737,Pareto Distance,False Negative,pol,51,0,0,0.002312857142857,0.083,126315.789473684,0,0,231285.714285714
0.004189090909091,Pareto Distance,False Negative,sig,51,0,0.001533866372576,0.0063159194282,0.116,418909.090909091,0,153386.637257605,631591.942820013
0.094222222222222,Threshold Cutoff,Total,rad,51,0.257777777777778,0.311111111111111,0.364444444444444,0.998,0.253588516746411,0.69377990430622,0.837320574162679,0.980861244019139
0.094222222222222,Threshold Cutoff,Total,lin,51,0.279888888888889,0.373333333333333,0.435555555555556,0.989,0.6625,1.96796875,2.625,3.0625
0.094222222222222,Threshold Cutoff,Total,pol,51,0.044444444444444,0.066666666666667,0.093333333333333,0.015,0.963636363636364,0.454545454545455,0.681818181818182,0.954545454545455
0.095111111111111,Threshold Cutoff,Total,sig,51,0.066666666666667,0.388888888888889,0.453333333333333,0.925,0.972727272727273,0.681818181818182,3.97727272727273,4.63636363636364
0,Threshold Cutoff,False Positive,rad,51,0.829702976190476,0.884676050713787,0.923183158461124,0.999,0,0.967724805120987,1.03184269954416,1.07675549895542
0,Threshold Cutoff,False Positive,lin,51,0.850299422799423,0.898703703703704,0.930735930735931,0.994,0,0.942450099161922,0.996100164203613,1.03160386411618
0,Threshold Cutoff,False Positive,pol,51,0,0,0,0,0,0,0,0
0.905777777777778,Threshold Cutoff,False Positive,sig,51,0,0.90388219544846,0.942222222222222,0.457,90577777.7777778,0,90388219.544846,94222222.2222222
0.008877827160494,Threshold Cutoff,False Negative,rad,51,0.001885237921383,0.004674637762134,0.009558376967787,0.052,0.764443401759531,0.162332253567723,0.402519211996032,0.823043529960817
0.008877827160494,Threshold Cutoff,False Negative,lin,51,0.002204210289317,0.005263157894737,0.010650066259137,0.089,0.887324150596878,0.220307175094409,0.526043932144411,1.06445651918547
0.008877827160494,Threshold Cutoff,False Negative,pol,51,0.001975308641975,0.004444444444444,0.008711111111111,0.015,0.928595041322314,0.206611570247934,0.464876033057851,0.911157024793388
0.008885725583234,Threshold Cutoff,False Negative,sig,51,0.00222182821119,0.005302406290842,0.011030801117419,0.095,0.929421193494309,0.232396804114647,0.554616360483173,1.15378988960608
0.588444444444444,Utopia Distance,Total,rad,51,0.559888888888889,0.675555555555556,0.777777777777778,0.939,0.958031837916064,0.911541244573082,1.09985528219971,1.26628075253256
0.105777777777778,Utopia Distance,Total,lin,51,0.702222222222222,0.933333333333333,0.982222222222222,1,0.142685851318945,0.947242206235012,1.2589928057554,1.32494004796163
0.029333333333333,Utopia Distance,Total,pol,51,0.884444444444444,0.92,0.955555555555556,1,0.031700288184438,0.95581171950048,0.994236311239193,1.03266090297791
0.034666666666667,Utopia Distance,Total,sig,51,0.893111111111111,0.973333333333333,0.986666666666667,1,0.036077705827937,0.929463459759482,1.01295097132285,1.0268270120259
0.932294777940459,Utopia Distance,False Positive,rad,51,0.887259434179394,0.934528918322296,0.966933333333333,0.535,1.03070637930412,0.98091717399373,1.0331763521049,1.06900132727346
0.970666666666667,Utopia Distance,False Positive,lin,51,0.902898105478751,0.944705882352941,0.970677192982456,0.025,1.06001596329111,0.986009345844206,1.03166550402726,1.06002745854809
0,Utopia Distance,False Positive,pol,51,0.902898105478751,0.945523809523809,0.972571428571429,1,0,0.97936499896474,1.02560069526828,1.05493899074131
0.970666666666667,Utopia Distance,False Positive,sig,51,0.904612345679012,0.947377777777778,0.973511111111111,0.032,1.05129300053656,0.979752019791864,1.0260696703039,1.05437371262604
0.000398190045249,Utopia Distance,False Negative,rad,51,0,0,0.000615873015873,0.075,3.99095022624434,0,0,6.17272727272727
0.00093166506256,Utopia Distance,False Negative,lin,51,0,0,0.000676964149504,0.019,2.00890279114533,0,0,1.45970394736842
0.000860444444444,Utopia Distance,False Negative,pol,51,0,0,0,0,86044.4444444444,0,0,0
0.000865058087578,Utopia Distance,False Negative,sig,51,0,0,0,0.008,86505.8087578195,0,0,0
