adapt,class,typ,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.336451660279615,Pareto Distance,False Positive,39,0.533001427364418,0.646778614485314,0.737809540435235,1,0.595999088179463,0.944172379602885,1.14572020291671,1.30697471661771
0.000747962315028,Pareto Distance,False Negative,39,0.000125861466844,0.00083080096712,0.002319423331163,0.56,0.241844985251034,0.040695853227998,0.268629907687368,0.749958774720862
0.037943740654376,Threshold Cutoff,Total,39,0.106748716287938,0.136161291851166,0.182582691061894,1,0.356904167030096,1.0040934555008,1.28075228250533,1.71739849956104
0.237990417464459,Threshold Cutoff,False Positive,39,0.556794149869187,0.675458162712039,0.791222945746962,1,0.473417579324026,1.10759139557463,1.34364136057513,1.57392409186849
0.001291425317558,Threshold Cutoff,False Negative,39,0.000476547092575,0.001587541038471,0.003941684947756,0.658,0.269259163855891,0.09935895629439,0.330998600378869,0.821832109674649
0.016903518718298,Utopia Distance,Total,39,0.054915098281994,0.076368677035433,0.102394301979889,1,0.329958605883904,1.07194895767414,1.49072525240162,1.99874840823334
0.266710483404937,Utopia Distance,False Positive,39,0.619356413814703,0.759950164505473,0.861336744882842,1,0.400510310407666,0.930067038922076,1.14119202363085,1.29344089761479
0.000241216631687,Utopia Distance,False Negative,39,2.53410590989423E-05,0.000275703676551,0.000992197926588,0.558,0.512405532710299,0.053830860651018,0.585664795439877,2.1076809819145
0.045918875491435,Pareto Distance,Total,42,0.06766548152104,0.090927349953637,0.115533918714483,1,0.520775621113556,0.767408452187382,1.03122619274829,1.31029446244695
0.405018785777835,Pareto Distance,False Positive,42,0.527262997909591,0.643784414290037,0.742754353549298,1,0.717460650420122,0.934007178694627,1.14041620000369,1.31573408521393
0.000930751179661,Pareto Distance,False Negative,42,0.000114739302837,0.000807337858318,0.002474796796675,0.427,0.300947655777259,0.037099629813949,0.261043382152427,0.800196992235533
0.042727941971082,Threshold Cutoff,Total,42,0.107831291092453,0.136614091661867,0.187106504637575,1,0.401905038225073,1.01427630653735,1.28501138127847,1.75995012700165
0.22907025163557,Threshold Cutoff,False Positive,42,0.553671794412165,0.670724458659023,0.789180834847835,1,0.455673321555698,1.1013803137252,1.33422493642708,1.56986186445247
0.001873142938987,Threshold Cutoff,False Negative,42,0.000399158409172,0.001621450390295,0.003942445507444,0.387,0.390545929893834,0.083223596470065,0.338068621072248,0.821990684594023
0.016181291802441,Utopia Distance,Total,42,0.056879773944491,0.076547769854147,0.107071524533436,1,0.315860654430175,1.11029964982379,1.49422116457064,2.09004832388383
0.296221463950046,Utopia Distance,False Positive,42,0.6106036260632,0.75661358149493,0.860870523392694,1,0.444825973697928,0.916923267089289,1.13618158729482,1.29274078822518
0.000178527273898,Utopia Distance,False Negative,42,1.85181800144927E-05,0.000268074500152,0.001043660090093,0.69,0.379237377810662,0.039337328561466,0.569458482592288,2.21699971802466
0.035924084522985,Pareto Distance,Total,45,0.068476199350402,0.090552736917205,0.11363026980802,1,0.407422595396162,0.776602973538685,1.02697762754199,1.28870477996811
0.309030841315995,Pareto Distance,False Positive,45,0.528949972834762,0.640151392320884,0.735041359901825,1,0.547425147168532,0.936995529283677,1.133980571839,1.30207109072252
0.000656580066446,Pareto Distance,False Negative,45,0.000164171770245,0.000856621829772,0.002447021846155,0.645,0.212297589457782,0.053083047843081,0.276978785728047,0.791216282427147
0.035700211828289,Threshold Cutoff,Total,45,0.107635553902013,0.137296256748717,0.181420232669437,1,0.33580121900564,1.0124351749645,1.29142792213344,1.70646425224879
0.158056284424401,Threshold Cutoff,False Positive,45,0.550627844000367,0.669125353298684,0.782821992539512,1,0.314410237043784,1.09532519751133,1.33104394873505,1.55721266720754
0.002062083562793,Threshold Cutoff,False Negative,45,0.000538780478359,0.001638867238399,0.003908393876008,0.325,0.4299396088722,0.112334471945443,0.341699993242012,0.814890998933835
0.016121837247104,Utopia Distance,Total,45,0.05622042363389,0.077060129303889,0.101923011665441,1,0.314700094755024,1.09742905684842,1.50422247924161,1.9895487677494
0.20216548640924,Utopia Distance,False Positive,45,0.618047943168216,0.755106529254998,0.856784132338554,1,0.303585223504501,0.928102151835174,1.13391849679793,1.28660438995299
0.000322144916134,Utopia Distance,False Negative,45,2.47114603320115E-05,0.000288856960283,0.000926336654207,0.433,0.684317810954652,0.052493432591821,0.613605718543814,1.96777487293835
0.034461414434731,Pareto Distance,Total,48,0.068127130699712,0.089954097852476,0.113063675504667,1,0.390834146407751,0.772644112581643,1.02018833604867,1.28227891485076
0.298739146398636,Pareto Distance,False Positive,48,0.523871641107202,0.637309023535103,0.733880040657003,1,0.529194175202249,0.927999642395846,1.12894552697346,1.30001390006867
0.000679897629095,Pareto Distance,False Negative,48,0.000145533888932,0.000829527747561,0.002368520180305,0.623,0.219837054323293,0.047056703947614,0.268218226832252,0.765833674456076
0.021514978950724,Threshold Cutoff,Total,48,0.107380334542257,0.136834092225798,0.18538404919839,1,0.202372921294797,1.01003454573204,1.28708073755863,1.74374846862092
0.094239680605646,Threshold Cutoff,False Positive,48,0.545178369695971,0.665584271552705,0.787552685070186,1,0.187464360724763,1.0844849420033,1.32399992416368,1.56662310074625
0.001240379456437,Threshold Cutoff,False Negative,48,0.000451048523927,0.001626319393292,0.004077864982192,0.7,0.258616220979553,0.094042564258011,0.339083796830267,0.850225328939888
0.014993721187506,Utopia Distance,Total,48,0.057336632736615,0.078131233427449,0.104168412253393,1,0.292679141100142,1.11921758535232,1.52513055342761,2.03337924233866
0.288806189417781,Utopia Distance,False Positive,48,0.619998686027806,0.759956108074263,0.855915218479744,1,0.433690701222843,0.931031517858758,1.1412009488915,1.28529957075404
0.000135548824285,Utopia Distance,False Negative,48,2.70003557256801E-05,0.000272462334965,0.001079331259302,0.786,0.287940209721358,0.05735562909672,0.578779360755179,2.29277436230688
0.03453002988434,Pareto Distance,Total,51,0.068312387208844,0.090418012177882,0.113629610112411,1,0.391612328647747,0.774745145600773,1.02544968594827,1.28869729822151
0.301089975391716,Pareto Distance,False Positive,51,0.52943175924708,0.642432165986649,0.733444155841745,1,0.533358493889746,0.937848978073914,1.13802079272545,1.29924176254309
0.000699113043107,Pareto Distance,False Negative,51,0.000117246050976,0.000812885110125,0.002337516929633,0.589,0.226050136754095,0.037910157904227,0.262837022025041,0.75580913103868
0.017429289722991,Threshold Cutoff,Total,51,0.104874592314657,0.136129112348671,0.187310075412231,1,0.163942353158394,0.986465181533621,1.28044959757402,1.76186494237059
0.080124558218934,Threshold Cutoff,False Positive,51,0.549556799739898,0.668728157767606,0.788040911470618,1,0.159386141679758,1.09319464458175,1.33025383563367,1.56759429514608
0.000954654480336,Threshold Cutoff,False Negative,51,0.000453571188691,0.00156554811318,0.00398826163304,0.808,0.19904323049238,0.09456853397227,0.32641312679856,0.831543239822183
0.012818422125976,Utopia Distance,Total,51,0.05773807860141,0.078119500243236,0.106032152870088,1,0.250217056271258,1.12705385424363,1.5249015203387,2.06975967092648
0.218646615726333,Utopia Distance,False Positive,51,0.635023940943355,0.758623255336039,0.862269025450324,1,0.328334390220367,0.953594446144722,1.13919944802397,1.29484087250405
0.000154846755756,Utopia Distance,False Negative,51,2.13327325176508E-05,0.000283059329918,0.001002915163093,0.735,0.328933928877704,0.045316154584519,0.601290075735112,2.13044712055908
