"","x","var","prob","mod","class","cat"
"6364",0.351351351351351,"x3",0.426,"sig","Pareto Distance","rando"
"6365",0.351351351351351,"x3",0,"rad","Utopia Distance","rando"
"6366",0.351351351351351,"x3",0,"lin","Utopia Distance","rando"
"6367",0.351351351351351,"x3",0,"pol","Utopia Distance","rando"
"6368",0.351351351351351,"x3",0,"sig","Utopia Distance","rando"
"6369",0.351351351351351,"x3",0.552,"rad","Threshold Cutoff","rando"
"6370",0.351351351351351,"x3",0.364,"lin","Threshold Cutoff","rando"
"6371",0.351351351351351,"x3",1,"pol","Threshold Cutoff","rando"
"6372",0.351351351351351,"x3",0.428,"sig","Threshold Cutoff","rando"
"6373",0.364864864864865,"x1",0.612,"rad","Pareto Distance","rando"
"6374",0.364864864864865,"x1",0.100666666666667,"lin","Pareto Distance","rando"
"6375",0.364864864864865,"x1",0.97,"pol","Pareto Distance","rando"
"6376",0.364864864864865,"x1",0.036,"sig","Pareto Distance","rando"
"6377",0.364864864864865,"x1",0,"rad","Utopia Distance","rando"
"6378",0.364864864864865,"x1",0,"lin","Utopia Distance","rando"
"6379",0.364864864864865,"x1",0,"pol","Utopia Distance","rando"
"6380",0.364864864864865,"x1",0,"sig","Utopia Distance","rando"
"6381",0.364864864864865,"x1",0.596,"rad","Threshold Cutoff","rando"
"6382",0.364864864864865,"x1",0.0993333333333333,"lin","Threshold Cutoff","rando"
"6383",0.364864864864865,"x1",0.960666666666667,"pol","Threshold Cutoff","rando"
"6384",0.364864864864865,"x1",0.042,"sig","Threshold Cutoff","rando"
"6385",0.364864864864865,"x2",0.6,"rad","Pareto Distance","rando"
"6386",0.364864864864865,"x2",0.400666666666667,"lin","Pareto Distance","rando"
"6387",0.364864864864865,"x2",1,"pol","Pareto Distance","rando"
"6388",0.364864864864865,"x2",0.426666666666667,"sig","Pareto Distance","rando"
"6389",0.364864864864865,"x2",0,"rad","Utopia Distance","rando"
"6390",0.364864864864865,"x2",0,"lin","Utopia Distance","rando"
"6391",0.364864864864865,"x2",0,"pol","Utopia Distance","rando"
"6392",0.364864864864865,"x2",0,"sig","Utopia Distance","rando"
"6393",0.364864864864865,"x2",0.615333333333333,"rad","Threshold Cutoff","rando"
"6394",0.364864864864865,"x2",0.4,"lin","Threshold Cutoff","rando"
"6395",0.364864864864865,"x2",1,"pol","Threshold Cutoff","rando"
"6396",0.364864864864865,"x2",0.431333333333333,"sig","Threshold Cutoff","rando"
"6397",0.364864864864865,"x3",0.554666666666667,"rad","Pareto Distance","rando"
"6398",0.364864864864865,"x3",0.355333333333333,"lin","Pareto Distance","rando"
"6399",0.364864864864865,"x3",1,"pol","Pareto Distance","rando"
"6400",0.364864864864865,"x3",0.417333333333333,"sig","Pareto Distance","rando"
"6401",0.364864864864865,"x3",0,"rad","Utopia Distance","rando"
"6402",0.364864864864865,"x3",0,"lin","Utopia Distance","rando"
"6403",0.364864864864865,"x3",0,"pol","Utopia Distance","rando"
"6404",0.364864864864865,"x3",0,"sig","Utopia Distance","rando"
"6405",0.364864864864865,"x3",0.550666666666667,"rad","Threshold Cutoff","rando"
"6406",0.364864864864865,"x3",0.350666666666667,"lin","Threshold Cutoff","rando"
"6407",0.364864864864865,"x3",1,"pol","Threshold Cutoff","rando"
"6408",0.364864864864865,"x3",0.422,"sig","Threshold Cutoff","rando"
"6409",0.378378378378378,"x1",0.635333333333333,"rad","Pareto Distance","rando"
"6410",0.378378378378378,"x1",0.129333333333333,"lin","Pareto Distance","rando"
"6411",0.378378378378378,"x1",0.972666666666667,"pol","Pareto Distance","rando"
"6412",0.378378378378378,"x1",0.0513333333333333,"sig","Pareto Distance","rando"
"6413",0.378378378378378,"x1",0,"rad","Utopia Distance","rando"
"6414",0.378378378378378,"x1",0,"lin","Utopia Distance","rando"
"6415",0.378378378378378,"x1",0,"pol","Utopia Distance","rando"
"6416",0.378378378378378,"x1",0,"sig","Utopia Distance","rando"
"6417",0.378378378378378,"x1",0.627333333333333,"rad","Threshold Cutoff","rando"
"6418",0.378378378378378,"x1",0.126,"lin","Threshold Cutoff","rando"
"6419",0.378378378378378,"x1",0.959333333333333,"pol","Threshold Cutoff","rando"
"6420",0.378378378378378,"x1",0.0566666666666667,"sig","Threshold Cutoff","rando"
"6421",0.378378378378378,"x2",0.600666666666667,"rad","Pareto Distance","rando"
"6422",0.378378378378378,"x2",0.422666666666667,"lin","Pareto Distance","rando"
"6423",0.378378378378378,"x2",1,"pol","Pareto Distance","rando"
"6424",0.378378378378378,"x2",0.449333333333333,"sig","Pareto Distance","rando"
"6425",0.378378378378378,"x2",0,"rad","Utopia Distance","rando"
"6426",0.378378378378378,"x2",0,"lin","Utopia Distance","rando"
"6427",0.378378378378378,"x2",0,"pol","Utopia Distance","rando"
"6428",0.378378378378378,"x2",0,"sig","Utopia Distance","rando"
"6429",0.378378378378378,"x2",0.611333333333333,"rad","Threshold Cutoff","rando"
"6430",0.378378378378378,"x2",0.420666666666667,"lin","Threshold Cutoff","rando"
"6431",0.378378378378378,"x2",1,"pol","Threshold Cutoff","rando"
"6432",0.378378378378378,"x2",0.451333333333333,"sig","Threshold Cutoff","rando"
"6433",0.378378378378378,"x3",0.581333333333333,"rad","Pareto Distance","rando"
"6434",0.378378378378378,"x3",0.39,"lin","Pareto Distance","rando"
"6435",0.378378378378378,"x3",1,"pol","Pareto Distance","rando"
"6436",0.378378378378378,"x3",0.434666666666667,"sig","Pareto Distance","rando"
"6437",0.378378378378378,"x3",0,"rad","Utopia Distance","rando"
"6438",0.378378378378378,"x3",0,"lin","Utopia Distance","rando"
"6439",0.378378378378378,"x3",0,"pol","Utopia Distance","rando"
"6440",0.378378378378378,"x3",0,"sig","Utopia Distance","rando"
"6441",0.378378378378378,"x3",0.580666666666667,"rad","Threshold Cutoff","rando"
"6442",0.378378378378378,"x3",0.387333333333333,"lin","Threshold Cutoff","rando"
"6443",0.378378378378378,"x3",1,"pol","Threshold Cutoff","rando"
"6444",0.378378378378378,"x3",0.436666666666667,"sig","Threshold Cutoff","rando"
"6445",0.391891891891892,"x1",0.669333333333333,"rad","Pareto Distance","rando"
"6446",0.391891891891892,"x1",0.152,"lin","Pareto Distance","rando"
"6447",0.391891891891892,"x1",0.977333333333333,"pol","Pareto Distance","rando"
"6448",0.391891891891892,"x1",0.0726666666666667,"sig","Pareto Distance","rando"
"6449",0.391891891891892,"x1",0,"rad","Utopia Distance","rando"
"6450",0.391891891891892,"x1",0,"lin","Utopia Distance","rando"
"6451",0.391891891891892,"x1",0,"pol","Utopia Distance","rando"
"6452",0.391891891891892,"x1",0,"sig","Utopia Distance","rando"
"6453",0.391891891891892,"x1",0.656,"rad","Threshold Cutoff","rando"
"6454",0.391891891891892,"x1",0.150666666666667,"lin","Threshold Cutoff","rando"
"6455",0.391891891891892,"x1",0.966666666666667,"pol","Threshold Cutoff","rando"
"6456",0.391891891891892,"x1",0.082,"sig","Threshold Cutoff","rando"
"6457",0.391891891891892,"x2",0.625333333333333,"rad","Pareto Distance","rando"
"6458",0.391891891891892,"x2",0.433333333333333,"lin","Pareto Distance","rando"
"6459",0.391891891891892,"x2",1,"pol","Pareto Distance","rando"
"6460",0.391891891891892,"x2",0.468,"sig","Pareto Distance","rando"
"6461",0.391891891891892,"x2",0,"rad","Utopia Distance","rando"
"6462",0.391891891891892,"x2",0,"lin","Utopia Distance","rando"
"6463",0.391891891891892,"x2",0,"pol","Utopia Distance","rando"
"6464",0.391891891891892,"x2",0,"sig","Utopia Distance","rando"
"6465",0.391891891891892,"x2",0.638,"rad","Threshold Cutoff","rando"
"6466",0.391891891891892,"x2",0.430666666666667,"lin","Threshold Cutoff","rando"
"6467",0.391891891891892,"x2",1,"pol","Threshold Cutoff","rando"
"6468",0.391891891891892,"x2",0.47,"sig","Threshold Cutoff","rando"
"6469",0.391891891891892,"x3",0.588666666666667,"rad","Pareto Distance","rando"
"6470",0.391891891891892,"x3",0.386666666666667,"lin","Pareto Distance","rando"
"6471",0.391891891891892,"x3",1,"pol","Pareto Distance","rando"
"6472",0.391891891891892,"x3",0.412,"sig","Pareto Distance","rando"
"6473",0.391891891891892,"x3",0,"rad","Utopia Distance","rando"
"6474",0.391891891891892,"x3",0,"lin","Utopia Distance","rando"
"6475",0.391891891891892,"x3",0,"pol","Utopia Distance","rando"
"6476",0.391891891891892,"x3",0,"sig","Utopia Distance","rando"
"6477",0.391891891891892,"x3",0.588666666666667,"rad","Threshold Cutoff","rando"
"6478",0.391891891891892,"x3",0.384,"lin","Threshold Cutoff","rando"
"6479",0.391891891891892,"x3",1,"pol","Threshold Cutoff","rando"
"6480",0.391891891891892,"x3",0.413333333333333,"sig","Threshold Cutoff","rando"
"6481",0.405405405405405,"x1",0.682666666666667,"rad","Pareto Distance","rando"
"6482",0.405405405405405,"x1",0.2,"lin","Pareto Distance","rando"
"6483",0.405405405405405,"x1",0.98,"pol","Pareto Distance","rando"
"6484",0.405405405405405,"x1",0.0953333333333333,"sig","Pareto Distance","rando"
"6485",0.405405405405405,"x1",0,"rad","Utopia Distance","rando"
"6486",0.405405405405405,"x1",0,"lin","Utopia Distance","rando"
"6487",0.405405405405405,"x1",0,"pol","Utopia Distance","rando"
"6488",0.405405405405405,"x1",0,"sig","Utopia Distance","rando"
"6489",0.405405405405405,"x1",0.667333333333333,"rad","Threshold Cutoff","rando"
"6490",0.405405405405405,"x1",0.197333333333333,"lin","Threshold Cutoff","rando"
"6491",0.405405405405405,"x1",0.976,"pol","Threshold Cutoff","rando"
"6492",0.405405405405405,"x1",0.103333333333333,"sig","Threshold Cutoff","rando"
"6493",0.405405405405405,"x2",0.622,"rad","Pareto Distance","rando"
"6494",0.405405405405405,"x2",0.421333333333333,"lin","Pareto Distance","rando"
"6495",0.405405405405405,"x2",1,"pol","Pareto Distance","rando"
"6496",0.405405405405405,"x2",0.44,"sig","Pareto Distance","rando"
"6497",0.405405405405405,"x2",0,"rad","Utopia Distance","rando"
"6498",0.405405405405405,"x2",0,"lin","Utopia Distance","rando"
"6499",0.405405405405405,"x2",0,"pol","Utopia Distance","rando"
"6500",0.405405405405405,"x2",0,"sig","Utopia Distance","rando"
"6501",0.405405405405405,"x2",0.635333333333333,"rad","Threshold Cutoff","rando"
"6502",0.405405405405405,"x2",0.418,"lin","Threshold Cutoff","rando"
"6503",0.405405405405405,"x2",1,"pol","Threshold Cutoff","rando"
"6504",0.405405405405405,"x2",0.443333333333333,"sig","Threshold Cutoff","rando"
"6505",0.405405405405405,"x3",0.622666666666667,"rad","Pareto Distance","rando"
"6506",0.405405405405405,"x3",0.416666666666667,"lin","Pareto Distance","rando"
"6507",0.405405405405405,"x3",1,"pol","Pareto Distance","rando"
"6508",0.405405405405405,"x3",0.454,"sig","Pareto Distance","rando"
"6509",0.405405405405405,"x3",0,"rad","Utopia Distance","rando"
"6510",0.405405405405405,"x3",0,"lin","Utopia Distance","rando"
"6511",0.405405405405405,"x3",0,"pol","Utopia Distance","rando"
"6512",0.405405405405405,"x3",0,"sig","Utopia Distance","rando"
"6513",0.405405405405405,"x3",0.624666666666667,"rad","Threshold Cutoff","rando"
"6514",0.405405405405405,"x3",0.416666666666667,"lin","Threshold Cutoff","rando"
"6515",0.405405405405405,"x3",1,"pol","Threshold Cutoff","rando"
"6516",0.405405405405405,"x3",0.456666666666667,"sig","Threshold Cutoff","rando"
"6517",0.418918918918919,"x1",0.686,"rad","Pareto Distance","rando"
"6518",0.418918918918919,"x1",0.244666666666667,"lin","Pareto Distance","rando"
"6519",0.418918918918919,"x1",0.983333333333333,"pol","Pareto Distance","rando"
"6520",0.418918918918919,"x1",0.130666666666667,"sig","Pareto Distance","rando"
"6521",0.418918918918919,"x1",0,"rad","Utopia Distance","rando"
"6522",0.418918918918919,"x1",0,"lin","Utopia Distance","rando"
"6523",0.418918918918919,"x1",0,"pol","Utopia Distance","rando"
"6524",0.418918918918919,"x1",0,"sig","Utopia Distance","rando"
"6525",0.418918918918919,"x1",0.674666666666667,"rad","Threshold Cutoff","rando"
"6526",0.418918918918919,"x1",0.234,"lin","Threshold Cutoff","rando"
"6527",0.418918918918919,"x1",0.979333333333333,"pol","Threshold Cutoff","rando"
"6528",0.418918918918919,"x1",0.137333333333333,"sig","Threshold Cutoff","rando"
"6529",0.418918918918919,"x2",0.639333333333333,"rad","Pareto Distance","rando"
"6530",0.418918918918919,"x2",0.453333333333333,"lin","Pareto Distance","rando"
"6531",0.418918918918919,"x2",1,"pol","Pareto Distance","rando"
"6532",0.418918918918919,"x2",0.469333333333333,"sig","Pareto Distance","rando"
"6533",0.418918918918919,"x2",0,"rad","Utopia Distance","rando"
"6534",0.418918918918919,"x2",0,"lin","Utopia Distance","rando"
"6535",0.418918918918919,"x2",0,"pol","Utopia Distance","rando"
"6536",0.418918918918919,"x2",0,"sig","Utopia Distance","rando"
"6537",0.418918918918919,"x2",0.651333333333333,"rad","Threshold Cutoff","rando"
"6538",0.418918918918919,"x2",0.453333333333333,"lin","Threshold Cutoff","rando"
"6539",0.418918918918919,"x2",1,"pol","Threshold Cutoff","rando"
"6540",0.418918918918919,"x2",0.470666666666667,"sig","Threshold Cutoff","rando"
"6541",0.418918918918919,"x3",0.633333333333333,"rad","Pareto Distance","rando"
"6542",0.418918918918919,"x3",0.419333333333333,"lin","Pareto Distance","rando"
"6543",0.418918918918919,"x3",1,"pol","Pareto Distance","rando"
"6544",0.418918918918919,"x3",0.451333333333333,"sig","Pareto Distance","rando"
"6545",0.418918918918919,"x3",0,"rad","Utopia Distance","rando"
"6546",0.418918918918919,"x3",0,"lin","Utopia Distance","rando"
"6547",0.418918918918919,"x3",0,"pol","Utopia Distance","rando"
"6548",0.418918918918919,"x3",0,"sig","Utopia Distance","rando"
"6549",0.418918918918919,"x3",0.636,"rad","Threshold Cutoff","rando"
"6550",0.418918918918919,"x3",0.419333333333333,"lin","Threshold Cutoff","rando"
"6551",0.418918918918919,"x3",1,"pol","Threshold Cutoff","rando"
"6552",0.418918918918919,"x3",0.455333333333333,"sig","Threshold Cutoff","rando"
"6553",0.432432432432432,"x1",0.698,"rad","Pareto Distance","rando"
"6554",0.432432432432432,"x1",0.336,"lin","Pareto Distance","rando"
"6555",0.432432432432432,"x1",0.982666666666667,"pol","Pareto Distance","rando"
"6556",0.432432432432432,"x1",0.168,"sig","Pareto Distance","rando"
"6557",0.432432432432432,"x1",0,"rad","Utopia Distance","rando"
"6558",0.432432432432432,"x1",0,"lin","Utopia Distance","rando"
"6559",0.432432432432432,"x1",0,"pol","Utopia Distance","rando"
"6560",0.432432432432432,"x1",0,"sig","Utopia Distance","rando"
"6561",0.432432432432432,"x1",0.692,"rad","Threshold Cutoff","rando"
"6562",0.432432432432432,"x1",0.316,"lin","Threshold Cutoff","rando"
"6563",0.432432432432432,"x1",0.978666666666667,"pol","Threshold Cutoff","rando"
"6564",0.432432432432432,"x1",0.171333333333333,"sig","Threshold Cutoff","rando"
"6565",0.432432432432432,"x2",0.646666666666667,"rad","Pareto Distance","rando"
"6566",0.432432432432432,"x2",0.447333333333333,"lin","Pareto Distance","rando"
"6567",0.432432432432432,"x2",1,"pol","Pareto Distance","rando"
"6568",0.432432432432432,"x2",0.464,"sig","Pareto Distance","rando"
"6569",0.432432432432432,"x2",0,"rad","Utopia Distance","rando"
"6570",0.432432432432432,"x2",0,"lin","Utopia Distance","rando"
"6571",0.432432432432432,"x2",0,"pol","Utopia Distance","rando"
"6572",0.432432432432432,"x2",0,"sig","Utopia Distance","rando"
"6573",0.432432432432432,"x2",0.654666666666667,"rad","Threshold Cutoff","rando"
"6574",0.432432432432432,"x2",0.445333333333333,"lin","Threshold Cutoff","rando"
"6575",0.432432432432432,"x2",1,"pol","Threshold Cutoff","rando"
"6576",0.432432432432432,"x2",0.466666666666667,"sig","Threshold Cutoff","rando"
"6577",0.432432432432432,"x3",0.622666666666667,"rad","Pareto Distance","rando"
"6578",0.432432432432432,"x3",0.418666666666667,"lin","Pareto Distance","rando"
"6579",0.432432432432432,"x3",1,"pol","Pareto Distance","rando"
"6580",0.432432432432432,"x3",0.449333333333333,"sig","Pareto Distance","rando"
"6581",0.432432432432432,"x3",0,"rad","Utopia Distance","rando"
"6582",0.432432432432432,"x3",0,"lin","Utopia Distance","rando"
"6583",0.432432432432432,"x3",0,"pol","Utopia Distance","rando"
"6584",0.432432432432432,"x3",0,"sig","Utopia Distance","rando"
"6585",0.432432432432432,"x3",0.624666666666667,"rad","Threshold Cutoff","rando"
"6586",0.432432432432432,"x3",0.414,"lin","Threshold Cutoff","rando"
"6587",0.432432432432432,"x3",1,"pol","Threshold Cutoff","rando"
"6588",0.432432432432432,"x3",0.449333333333333,"sig","Threshold Cutoff","rando"
"6589",0.445945945945946,"x1",0.719333333333333,"rad","Pareto Distance","rando"
"6590",0.445945945945946,"x1",0.466,"lin","Pareto Distance","rando"
"6591",0.445945945945946,"x1",0.986,"pol","Pareto Distance","rando"
"6592",0.445945945945946,"x1",0.231333333333333,"sig","Pareto Distance","rando"
"6593",0.445945945945946,"x1",0,"rad","Utopia Distance","rando"
"6594",0.445945945945946,"x1",0,"lin","Utopia Distance","rando"
"6595",0.445945945945946,"x1",0,"pol","Utopia Distance","rando"
"6596",0.445945945945946,"x1",0,"sig","Utopia Distance","rando"
"6597",0.445945945945946,"x1",0.710666666666667,"rad","Threshold Cutoff","rando"
"6598",0.445945945945946,"x1",0.454,"lin","Threshold Cutoff","rando"
"6599",0.445945945945946,"x1",0.981333333333333,"pol","Threshold Cutoff","rando"
"6600",0.445945945945946,"x1",0.243333333333333,"sig","Threshold Cutoff","rando"
"6601",0.445945945945946,"x2",0.640666666666667,"rad","Pareto Distance","rando"
"6602",0.445945945945946,"x2",0.435333333333333,"lin","Pareto Distance","rando"
"6603",0.445945945945946,"x2",1,"pol","Pareto Distance","rando"
"6604",0.445945945945946,"x2",0.439333333333333,"sig","Pareto Distance","rando"
"6605",0.445945945945946,"x2",0,"rad","Utopia Distance","rando"
"6606",0.445945945945946,"x2",0,"lin","Utopia Distance","rando"
"6607",0.445945945945946,"x2",0,"pol","Utopia Distance","rando"
"6608",0.445945945945946,"x2",0,"sig","Utopia Distance","rando"
"6609",0.445945945945946,"x2",0.65,"rad","Threshold Cutoff","rando"
"6610",0.445945945945946,"x2",0.428666666666667,"lin","Threshold Cutoff","rando"
"6611",0.445945945945946,"x2",1,"pol","Threshold Cutoff","rando"
"6612",0.445945945945946,"x2",0.440666666666667,"sig","Threshold Cutoff","rando"
"6613",0.445945945945946,"x3",0.64,"rad","Pareto Distance","rando"
"6614",0.445945945945946,"x3",0.417333333333333,"lin","Pareto Distance","rando"
"6615",0.445945945945946,"x3",1,"pol","Pareto Distance","rando"
"6616",0.445945945945946,"x3",0.446,"sig","Pareto Distance","rando"
"6617",0.445945945945946,"x3",0,"rad","Utopia Distance","rando"
"6618",0.445945945945946,"x3",0,"lin","Utopia Distance","rando"
"6619",0.445945945945946,"x3",0,"pol","Utopia Distance","rando"
"6620",0.445945945945946,"x3",0,"sig","Utopia Distance","rando"
"6621",0.445945945945946,"x3",0.647333333333333,"rad","Threshold Cutoff","rando"
"6622",0.445945945945946,"x3",0.415333333333333,"lin","Threshold Cutoff","rando"
"6623",0.445945945945946,"x3",1,"pol","Threshold Cutoff","rando"
"6624",0.445945945945946,"x3",0.449333333333333,"sig","Threshold Cutoff","rando"
"6625",0.459459459459459,"x1",0.730666666666667,"rad","Pareto Distance","rando"
"6626",0.459459459459459,"x1",0.498,"lin","Pareto Distance","rando"
"6627",0.459459459459459,"x1",0.984,"pol","Pareto Distance","rando"
"6628",0.459459459459459,"x1",0.294666666666667,"sig","Pareto Distance","rando"
"6629",0.459459459459459,"x1",0,"rad","Utopia Distance","rando"
"6630",0.459459459459459,"x1",0,"lin","Utopia Distance","rando"
"6631",0.459459459459459,"x1",0,"pol","Utopia Distance","rando"
"6632",0.459459459459459,"x1",0,"sig","Utopia Distance","rando"
"6633",0.459459459459459,"x1",0.72,"rad","Threshold Cutoff","rando"
"6634",0.459459459459459,"x1",0.490666666666667,"lin","Threshold Cutoff","rando"
"6635",0.459459459459459,"x1",0.981333333333333,"pol","Threshold Cutoff","rando"
"6636",0.459459459459459,"x1",0.304,"sig","Threshold Cutoff","rando"
"6637",0.459459459459459,"x2",0.662,"rad","Pareto Distance","rando"
"6638",0.459459459459459,"x2",0.442666666666667,"lin","Pareto Distance","rando"
"6639",0.459459459459459,"x2",1,"pol","Pareto Distance","rando"
"6640",0.459459459459459,"x2",0.45,"sig","Pareto Distance","rando"
"6641",0.459459459459459,"x2",0,"rad","Utopia Distance","rando"
"6642",0.459459459459459,"x2",0,"lin","Utopia Distance","rando"
"6643",0.459459459459459,"x2",0,"pol","Utopia Distance","rando"
"6644",0.459459459459459,"x2",0,"sig","Utopia Distance","rando"
"6645",0.459459459459459,"x2",0.668666666666667,"rad","Threshold Cutoff","rando"
"6646",0.459459459459459,"x2",0.442666666666667,"lin","Threshold Cutoff","rando"
"6647",0.459459459459459,"x2",1,"pol","Threshold Cutoff","rando"
"6648",0.459459459459459,"x2",0.451333333333333,"sig","Threshold Cutoff","rando"
"6649",0.459459459459459,"x3",0.675333333333333,"rad","Pareto Distance","rando"
"6650",0.459459459459459,"x3",0.442,"lin","Pareto Distance","rando"
"6651",0.459459459459459,"x3",1,"pol","Pareto Distance","rando"
"6652",0.459459459459459,"x3",0.469333333333333,"sig","Pareto Distance","rando"
"6653",0.459459459459459,"x3",0,"rad","Utopia Distance","rando"
"6654",0.459459459459459,"x3",0,"lin","Utopia Distance","rando"
"6655",0.459459459459459,"x3",0,"pol","Utopia Distance","rando"
"6656",0.459459459459459,"x3",0,"sig","Utopia Distance","rando"
"6657",0.459459459459459,"x3",0.684,"rad","Threshold Cutoff","rando"
"6658",0.459459459459459,"x3",0.442666666666667,"lin","Threshold Cutoff","rando"
"6659",0.459459459459459,"x3",1,"pol","Threshold Cutoff","rando"
"6660",0.459459459459459,"x3",0.472,"sig","Threshold Cutoff","rando"
"6661",0.472972972972973,"x1",0.73,"rad","Pareto Distance","rando"
"6662",0.472972972972973,"x1",0.515333333333333,"lin","Pareto Distance","rando"
"6663",0.472972972972973,"x1",0.984,"pol","Pareto Distance","rando"
"6664",0.472972972972973,"x1",0.342,"sig","Pareto Distance","rando"
"6665",0.472972972972973,"x1",0,"rad","Utopia Distance","rando"
"6666",0.472972972972973,"x1",0,"lin","Utopia Distance","rando"
"6667",0.472972972972973,"x1",0,"pol","Utopia Distance","rando"
"6668",0.472972972972973,"x1",0,"sig","Utopia Distance","rando"
"6669",0.472972972972973,"x1",0.717333333333333,"rad","Threshold Cutoff","rando"
"6670",0.472972972972973,"x1",0.51,"lin","Threshold Cutoff","rando"
"6671",0.472972972972973,"x1",0.980666666666667,"pol","Threshold Cutoff","rando"
"6672",0.472972972972973,"x1",0.348666666666667,"sig","Threshold Cutoff","rando"
"6673",0.472972972972973,"x2",0.651333333333333,"rad","Pareto Distance","rando"
"6674",0.472972972972973,"x2",0.427333333333333,"lin","Pareto Distance","rando"
"6675",0.472972972972973,"x2",1,"pol","Pareto Distance","rando"
"6676",0.472972972972973,"x2",0.442666666666667,"sig","Pareto Distance","rando"
"6677",0.472972972972973,"x2",0,"rad","Utopia Distance","rando"
"6678",0.472972972972973,"x2",0,"lin","Utopia Distance","rando"
"6679",0.472972972972973,"x2",0,"pol","Utopia Distance","rando"
"6680",0.472972972972973,"x2",0,"sig","Utopia Distance","rando"
"6681",0.472972972972973,"x2",0.651333333333333,"rad","Threshold Cutoff","rando"
"6682",0.472972972972973,"x2",0.424,"lin","Threshold Cutoff","rando"
"6683",0.472972972972973,"x2",1,"pol","Threshold Cutoff","rando"
"6684",0.472972972972973,"x2",0.445333333333333,"sig","Threshold Cutoff","rando"
"6685",0.472972972972973,"x3",0.661333333333333,"rad","Pareto Distance","rando"
"6686",0.472972972972973,"x3",0.469333333333333,"lin","Pareto Distance","rando"
"6687",0.472972972972973,"x3",1,"pol","Pareto Distance","rando"
"6688",0.472972972972973,"x3",0.492,"sig","Pareto Distance","rando"
"6689",0.472972972972973,"x3",0,"rad","Utopia Distance","rando"
"6690",0.472972972972973,"x3",0,"lin","Utopia Distance","rando"
"6691",0.472972972972973,"x3",0,"pol","Utopia Distance","rando"
"6692",0.472972972972973,"x3",0,"sig","Utopia Distance","rando"
"6693",0.472972972972973,"x3",0.670666666666667,"rad","Threshold Cutoff","rando"
"6694",0.472972972972973,"x3",0.47,"lin","Threshold Cutoff","rando"
"6695",0.472972972972973,"x3",1,"pol","Threshold Cutoff","rando"
"6696",0.472972972972973,"x3",0.495333333333333,"sig","Threshold Cutoff","rando"
"6697",0.486486486486487,"x1",0.739333333333333,"rad","Pareto Distance","rando"
"6698",0.486486486486487,"x1",0.568,"lin","Pareto Distance","rando"
"6699",0.486486486486487,"x1",0.984666666666667,"pol","Pareto Distance","rando"
"6700",0.486486486486487,"x1",0.414666666666667,"sig","Pareto Distance","rando"
"6701",0.486486486486487,"x1",0,"rad","Utopia Distance","rando"
"6702",0.486486486486487,"x1",0,"lin","Utopia Distance","rando"
"6703",0.486486486486487,"x1",0,"pol","Utopia Distance","rando"
"6704",0.486486486486487,"x1",0,"sig","Utopia Distance","rando"
"6705",0.486486486486487,"x1",0.729333333333333,"rad","Threshold Cutoff","rando"
"6706",0.486486486486487,"x1",0.562666666666667,"lin","Threshold Cutoff","rando"
"6707",0.486486486486487,"x1",0.982,"pol","Threshold Cutoff","rando"
"6708",0.486486486486487,"x1",0.420666666666667,"sig","Threshold Cutoff","rando"
"6709",0.486486486486487,"x2",0.688,"rad","Pareto Distance","rando"
"6710",0.486486486486487,"x2",0.466,"lin","Pareto Distance","rando"
"6711",0.486486486486487,"x2",1,"pol","Pareto Distance","rando"
"6712",0.486486486486487,"x2",0.457333333333333,"sig","Pareto Distance","rando"
"6713",0.486486486486487,"x2",0,"rad","Utopia Distance","rando"
"6714",0.486486486486487,"x2",0,"lin","Utopia Distance","rando"
"6715",0.486486486486487,"x2",0,"pol","Utopia Distance","rando"
"6716",0.486486486486487,"x2",0,"sig","Utopia Distance","rando"
"6717",0.486486486486487,"x2",0.690666666666667,"rad","Threshold Cutoff","rando"
"6718",0.486486486486487,"x2",0.462666666666667,"lin","Threshold Cutoff","rando"
"6719",0.486486486486487,"x2",1,"pol","Threshold Cutoff","rando"
"6720",0.486486486486487,"x2",0.457333333333333,"sig","Threshold Cutoff","rando"
"6721",0.486486486486487,"x3",0.671333333333333,"rad","Pareto Distance","rando"
"6722",0.486486486486487,"x3",0.459333333333333,"lin","Pareto Distance","rando"
"6723",0.486486486486487,"x3",1,"pol","Pareto Distance","rando"
"6724",0.486486486486487,"x3",0.482,"sig","Pareto Distance","rando"
"6725",0.486486486486487,"x3",0,"rad","Utopia Distance","rando"
"6726",0.486486486486487,"x3",0,"lin","Utopia Distance","rando"
"6727",0.486486486486487,"x3",0,"pol","Utopia Distance","rando"
"6728",0.486486486486487,"x3",0,"sig","Utopia Distance","rando"
"6729",0.486486486486487,"x3",0.680666666666667,"rad","Threshold Cutoff","rando"
"6730",0.486486486486487,"x3",0.456666666666667,"lin","Threshold Cutoff","rando"
"6731",0.486486486486487,"x3",1,"pol","Threshold Cutoff","rando"
"6732",0.486486486486487,"x3",0.485333333333333,"sig","Threshold Cutoff","rando"
"6733",0.5,"x1",0.758,"rad","Pareto Distance","rando"
"6734",0.5,"x1",0.576,"lin","Pareto Distance","rando"
"6735",0.5,"x1",0.989333333333333,"pol","Pareto Distance","rando"
"6736",0.5,"x1",0.462,"sig","Pareto Distance","rando"
"6737",0.5,"x1",0,"rad","Utopia Distance","rando"
"6738",0.5,"x1",0,"lin","Utopia Distance","rando"
"6739",0.5,"x1",0,"pol","Utopia Distance","rando"
