"","X","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","mConc"
"832",228,8.41820181994491,4.23727797694731,-1.29988884621624,-3.67417137076356,21.5528653729353,0.00055237,0.5
"833",229,10.8271842493734,5.5,-1.05214044514915,-3.63573291427905,29.9150436927605,0.00063432,0.5
"834",230,12.3844530636654,3.35022419328647,-1.14345383414644,-4.06944636883093,31.5126129354112,0.0005905,0.5
"835",231,8.37894208154292,3.41024830736287,-1.45115310610577,-4.46837357529358,20.6646529942423,0.00053596,0.5
"836",232,6.86483633862691,2.51793385643394,-1.25769069660444,-6.99976078236718,12.28814939082,0.00049372,0.5
"837",233,13.5,4.637640226861,-0.819295589929739,-4.55723087230208,35.986011545724,0.0006906,0.5
"838",234,11.1284283775398,3.36626544432582,-0.0976050608250287,-7,34.4711288645496,0.0013876,3
"839",235,9.96731377465736,1.69791763143714,-0.486176702177459,-4.88316596113162,24.7019877116491,0.00080095,0.5
"840",236,13.5,4.05405261280402,-0.680838563005463,-7,37.1503751047621,0.00077933,0.5
"841",237,10.0546227792359,4.75090669352375,-0.97949337168507,-5.24910728028512,28.5207615724053,0.00066053,0.5
"842",238,13.5,0.945657607790233,-0.847358873538921,0.404951918063854,17.8753379067533,0.00049854,0.5
"843",239,12.4797510590205,5.5,0.198074386528575,-5.96018574109434,40.284147442089,0.0021886,3
"844",240,7.90596278368389,5.10224875891647,-1.13707986243895,-3.88258637314679,21.1679469187661,0.00058252,0.5
"845",241,7.1795823471802,3.04720112624522,-1.22998379334165,-7,14.6713478991118,0.00055457,0.5
"846",242,11.4710053653407,0,-1.54754330211005,-7,24.2376493272385,0.00050909,0.5
"847",243,6.70543501179478,4.46582013820397,-1.45674671878156,-6.23066737589514,15.9183339369203,0.00053521,0.5
"848",244,7.68333358100929,4.58562502362291,-1.54703602577766,-5.84964305257629,19.6093214277544,0.00052866,0.5
"849",245,13.5,3.41521775573699,-1.20856234707936,0.155467053297957,20.1055998803637,0.00050811,0.5
"850",246,10.3768104107281,0.560229155805434,-1.26778585411842,0.124829079192277,19.1182971761858,0.00051912,0.5
"851",247,13.5,3.1009082812081,-1.03253905708332,-6.01251612241609,33.6567360247469,0.00059676,0.5
"852",248,12.4361867249711,5.5,-0.856031576287748,-3.13869504674324,34.504519949759,0.00071383,0.5
"853",249,9.1708406779027,4.02898798312857,-0.838292101009786,-7,25.6392537907966,0.00066818,0.5
"854",250,13.5,2.86083364809284,-1.04820927168386,-4.02658601519388,33.4466828262682,0.00059149,0.5
"855",251,7.5467948767858,1.49294697435008,-0.653114941604041,-5.61686954526779,12.8093558963204,0.00057942,0.5
"856",252,9.68909926393251,0.027570646154709,-1.59316967210333,-7,20.8751639017608,0.00045662,0.5
"857",253,5.02573984166706,4.81382393274106,-1.43940011197041,-3.73268437165986,11.2052550996614,0.00050675,0.5
"858",254,10.6549098578335,0.566003070002989,-1.16583623084513,-0.600108022619025,23.2215104104428,0.00054569,0.5
"859",255,8.21517167603668,3.51844218758931,-0.854307722235929,-6.54835953361738,20.0499727558205,0.00063909,0.5
"860",256,13.5,0.875900147786129,-1.00650619193851,-5.499517889883,33.8854332311874,0.00059914,0.5
"861",257,9.88559711932786,4.54371760046214,-1.31635696931316,-3.65413901369944,25.5899650207407,0.00055763,0.5
"862",258,5.96295151203612,3.05566230146674,-1.48708402243383,-7,11.2878634908744,0.00028482,0.5
"863",259,5.59116794980373,4.29152123372796,-1.45564869334846,-3.92798880403262,11.8148700335899,0.00050684,0.5
"864",260,10.856104721206,2.90638300065176,-1.5210485958339,-7,24.609113308719,0.00051653,0.5
"865",261,11.8246493666353,1.82093711272005,-1.07281080496805,-5.71559958651449,31.2253514326483,0.00060475,0.5
"866",262,7.78889333838038,1.09652126030442,-0.616639533243774,-6.28898046421518,13.4915697843629,0.00052691,0.5
"867",263,11.6246344672241,4.41501428753915,-1.05155850614657,-3.8506296547112,31.4935234344039,0.00063247,0.5
"868",264,5.23478722829945,3.57904013683392,-1.54878901171427,-6.98302832474391,11.0905857530038,2.9685e-05,0.5
"869",265,10.7726838030131,4.5755647740072,-0.0161322866851307,-5.77715799196313,34.2791897218784,0.0016534,3
"870",266,6.77010097363086,5.5,-1.54025777077023,-5.76156761812279,17.1481797982423,0.00052922,0.5
"871",267,13.5,5.5,0.797348059231584,-5.84125380721749,47.6338668474319,0.0043746,7
"872",268,10.0468436173206,3.02848791648276,-0.70763694554379,-7,28.0469250003004,0.0007141,0.5
"873",269,9.83403826800991,3.65775716377094,-1.11045339324027,-4.07765728817129,26.787157528918,0.00059706,0.5
"874",270,9.97083228071507,3.96804041741922,-0.20682975227151,-6.25281607432416,30.214059488847,0.001154,3
"875",271,11.9354603079639,0,-2,-7,214.842418418693,-0.014524,0.5
"876",272,11.2973534566801,0.654185811330461,-1.3079554552562,-5.9625277011428,26.2641731305558,0.00053173,0.5
"877",273,10.551258414508,0,-1.59034825209247,-6.37222163419097,23.1455557046469,0.00050142,0.5
"878",274,10.028153539221,1.69347717112173,-1.27629121645874,-5.93739735842645,24.35859260762,0.00055072,0.5
"879",275,11.9746270483921,3.64793654891284,-1.09920969336926,-5.69688533947559,31.5822328083466,0.00061217,0.5
"880",276,11.9388053988129,5.5,-2,-7,214.847537660511,-0.014524,0.5
"881",277,9.33117637579885,0.78143429257926,-1.66704479875008,-6.35878227488935,23.4885391273481,0.00045875,0.5
"882",278,7.20955987452226,4.58465098914832,-1.50219209822471,-3.55561810767559,17.9258263863574,0.00053202,0.5
"883",279,10.9002161531385,1.46353391387734,-1.19596750438373,-5.29569131538237,27.2030009711806,0.000561,0.5
"884",280,13.5,0.993828978805752,-1.3150960153842,-7,28.6733193850333,0.00052692,0.5
"885",281,13.5,2.59829768477117,-1.05432476710591,0.468279789556715,17.1798689878863,0.00048999,0.5
"886",282,6.85022713100996,1.62100674538592,-1.51241240717756,-7,14.3199020824915,-0.00036016,0.5
"887",283,13.5,4.52836951071671,-1.18031560344885,-5.64075805085436,31.4303003800808,0.00055456,0.5
"888",284,11.6656680407725,4.63052868254933,-0.502405304194042,-7,34.7965579185873,0.0009927,0.5
"889",285,5.77647166375989,3.73553035559626,-1.43313962740943,-6.77648607637117,11.2296923199095,0.00047133,0.5
"890",286,8.8638381035652,3.67500093700758,-1.56263033085789,-6.25610429693323,22.3813189774655,0.00052679,0.5
"891",287,9.41555583759557,5.5,-0.692429360599667,-5.52732329312057,28.021345207961,0.00081848,0.5
"892",288,9.21662432659399,0.53112563957374,-2,-7,214.031977144319,-0.014534,0.5
"893",289,12.3968466317757,5.5,-0.128820493500295,-7,38.374152577526,0.0014952,3
"894",290,13.5,4.55877991700316,-0.914160324427915,0.552109589144772,16.3399549080667,0.00047155,0.5
"895",291,7.67257307890924,3.71992416617495,-1.55993529108715,-3.84163320798319,19.4490016646668,0.00052644,0.5
"896",292,11.2570817919396,4.37011242686718,-1.09845756025918,-5.44277311336221,30.4038589295232,0.00061681,0.5
"897",293,13.5,0.659529826399028,0.106581172239698,-7,40.8222343187151,0.0014986,3
"898",294,13.5,4.49419015201823,-1.13050853715919,-1.6213508586334,31.9110985390997,0.00056573,0.5
"899",295,13.5,0.210900688693394,0.140389804865451,0.673943801334758,16.6507606065302,-2.3041e-05,3
"900",296,9.93353175406395,0.492336797918344,-1.44460331672809,-5.73690871591196,21.8938181088137,0.00051848,0.5
"901",297,8.83384697838284,1.36415928531143,-1.41852566414047,-5.87940167333081,19.4657684009606,0.00052558,0.5
"902",298,12.5458645701056,5.49982774323757,-1.22998065721515,-5.46318346895485,30.2687036805571,0.00056065,0.5
"903",299,13.5,5.5,0.274109056947939,-4.50575541309004,43.3627222673631,0.0023597,3
"904",300,7.68520098912904,2.83915013207606,-1.15564369258383,0.55392697642631,10.9039555472011,0.0004723,0.5
"905",301,13.5,2.08460195842762,-0.4944767059732,-6.10981973809546,38.4878170852813,0.00093714,0.5
"906",302,9.57787552187448,5.5,-2,-3.94908977611997,214.814207755919,-0.014524,0.5
